,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month,essentials,other_amenities,annual_revenue,host_experience,match_group,match_group_size,weights
6766,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,969.36,1,340.0,4.0,0.3589743589743589
6773,0,0,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1202.4,1,628.0,2.0,1.0769230769230769
6784,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1950.72,1,734.0,2.0,1.0769230769230769
6787,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,13409.64,1,300.0,6.0,1.0
6792,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,9840.96,1,920.0,2.0,1.0
6793,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,10358.28,1,648.0,3.0,1.0
6798,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,57905.76,1,379.0,2.0,1.0
6807,0,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,20.4,1,661.0,2.0,1.0769230769230769
6813,0,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,535.3199999999999,1,935.0,3.0,1.0
6815,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,10247.76,1,385.0,3.0,1.0
6818,0,2,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1429.44,1,950.0,2.0,1.0
6821,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,9701.88,1,362.0,5.0,0.2692307692307692
6823,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,2229.12,1,884.0,2.0,1.0
6825,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1559.52,1,637.0,4.0,3.230769230769231
6827,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,3478.8,1,234.0,3.0,1.0
6830,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,8136.0,1,429.0,3.0,1.0
6835,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,42989.52,1,447.0,5.0,0.7179487179487178
6848,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2164.8,1,329.0,7.0,1.0
6850,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,5202.360000000001,1,225.0,3.0,1.0
6851,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,25155.72,1,233.0,6.0,1.0
6852,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,26716.56,1,439.0,3.0,1.0
6854,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,4993.320000000001,1,339.0,4.0,1.0769230769230769
6862,1,0,1,0,1,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1383.48,1,759.0,2.0,1.0
6865,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,17250.239999999998,1,401.0,3.0,0.5384615384615384
6871,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5989.68,1,398.0,3.0,2.1538461538461537
6881,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3612.0,1,851.0,2.0,1.0769230769230769
6882,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,2610.0,1,906.0,4.0,1.0
6888,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,17931.6,1,258.0,8.0,1.0
6889,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,4105.08,1,367.0,3.0,1.0
6892,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,10407.6,1,888.0,2.0,1.0769230769230769
6894,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,3240.0,1,334.0,4.0,1.0
6902,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,4384.799999999999,1,433.0,2.0,1.0769230769230769
6904,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,9288.12,1,322.0,5.0,1.0
6906,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,35581.8,1,222.0,6.0,0.2153846153846154
6910,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,760.3199999999999,1,928.0,2.0,1.0769230769230769
6913,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,7416.0,1,920.0,2.0,1.0769230769230769
6916,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,990.0,1,218.0,6.0,0.5384615384615384
6919,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,6306.72,1,418.0,10.0,1.0
6921,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2142.4800000000005,1,565.0,3.0,1.0
6929,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17833.559999999998,1,459.0,4.0,0.3589743589743589
6931,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,816.0,1,287.0,2.0,1.0
6935,0,2,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2631.0,1,560.0,2.0,1.0769230769230769
6937,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,9157.56,1,341.0,5.0,0.2692307692307692
6944,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,39705.72,1,617.0,2.0,1.0769230769230769
6945,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1935.6,1,227.0,2.0,1.0769230769230769
6952,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,2376.0000000000005,1,346.0,2.0,1.0769230769230769
6958,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2608.2,1,735.0,2.0,1.0769230769230769
6959,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,10215.0,1,292.0,4.0,0.3589743589743589
6962,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,3057.6,1,441.0,3.0,0.5384615384615384
6963,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,31751.4,1,705.0,3.0,0.5384615384615384
6968,0,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,198.0,1,791.0,2.0,1.0
6969,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,13472.76,1,456.0,3.0,1.0
6974,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,8912.64,1,386.0,2.0,1.0769230769230769
6976,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,27140.28,1,228.0,2.0,1.0769230769230769
6977,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,8725.68,1,216.0,3.0,1.0
6978,0,2,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1410.72,1,676.0,2.0,1.0
6980,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,604.8000000000001,1,542.0,5.0,1.0
6985,0,0,1,1,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,9022.8,1,656.0,3.0,2.1538461538461537
6986,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,4183.799999999999,1,441.0,3.0,0.5384615384615384
6994,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,4476.0,1,668.0,3.0,2.1538461538461537
7008,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,5282.76,1,406.0,2.0,1.0769230769230769
7014,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,78.96000000000001,1,504.0,6.0,0.2153846153846154
7018,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,3179.88,1,570.0,2.0,1.0769230769230769
7020,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2682.96,1,263.0,2.0,1.0
7035,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1260.0,1,348.0,2.0,1.0
7036,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,4166.400000000001,1,278.0,2.0,1.0769230769230769
7041,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5034.240000000001,1,266.0,2.0,1.0
7061,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,134.4,1,621.0,2.0,1.0
7062,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,19456.2,1,362.0,5.0,1.0
7068,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,4344.6,1,442.0,9.0,1.0
7070,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2895.6000000000004,1,626.0,3.0,1.0
7078,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,13601.04,1,392.0,3.0,0.5384615384615384
7080,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,5112.0,1,459.0,4.0,0.3589743589743589
7084,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,5335.8,1,813.0,2.0,1.0769230769230769
7087,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,12717.600000000002,1,511.0,4.0,3.230769230769231
7104,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,4017.6,1,407.0,2.0,1.0769230769230769
7109,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1334.64,0,826.0,2.0,1.0
7112,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1297.8000000000002,0,922.0,2.0,1.0769230769230769
7113,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,466.44000000000005,0,76.0,2.0,1.0769230769230769
7115,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,954.0,1,378.0,4.0,1.0769230769230769
7120,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,9157.68,1,252.0,3.0,1.0
7123,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,20113.08,0,122.0,3.0,1.0
7130,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,8792.64,0,16.0,2.0,1.0769230769230769
7137,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,621.5999999999999,0,586.0,2.0,1.0
7138,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,17568.0,1,429.0,3.0,0.5384615384615384
7151,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1735.08,0,847.0,3.0,1.0
7154,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,291.6,0,868.0,2.0,1.0769230769230769
7160,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,4560.0,0,42.0,3.0,0.5384615384615384
7170,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,64381.08,0,476.0,2.0,1.0
7171,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1626.84,0,44.0,3.0,1.0
7174,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1722.0,0,42.0,3.0,0.5384615384615384
7181,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2734.2,0,598.0,4.0,3.230769230769231
7183,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,3780.0,0,472.0,2.0,1.0769230769230769
7185,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,28032.0,0,115.0,6.0,1.0
7191,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,590.4,0,780.0,3.0,2.1538461538461537
7195,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,14667.840000000002,0,849.0,2.0,1.0769230769230769
7202,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,141542.76,0,81.0,6.0,0.2153846153846154
7205,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,600.0,0,31.0,3.0,1.0
7209,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4556.400000000001,0,76.0,2.0,1.0
7210,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,7394.04,0,715.0,6.0,0.2153846153846154
7219,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,11312.52,0,163.0,2.0,1.0
7221,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,4098.599999999999,0,615.0,3.0,2.1538461538461537
7226,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,11698.56,0,155.0,4.0,1.0
7232,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,11760.0,0,862.0,5.0,1.0
7233,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,14024.52,0,114.0,3.0,1.0
7237,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,23250.0,0,475.0,2.0,1.0
7242,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,3903.0,0,481.0,2.0,1.0
7243,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,724.9200000000001,0,52.0,2.0,1.0
7248,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,3208.68,0,81.0,6.0,0.2153846153846154
7251,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1800.0,0,4.0,3.0,0.5384615384615384
7257,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15584.04,0,173.0,2.0,1.0769230769230769
7259,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,41679.6,0,825.0,2.0,1.0769230769230769
7269,1,0,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,7088.64,0,612.0,2.0,1.0769230769230769
7270,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,13431.6,0,30.0,2.0,1.0769230769230769
7279,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,7050.0,0,157.0,5.0,0.7179487179487178
7293,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,26303.04,0,14.0,4.0,1.0
7296,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,11883.239999999998,0,706.0,2.0,1.0
7298,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,11364.84,0,593.0,4.0,1.0
7307,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,198.0,0,52.0,2.0,1.0769230769230769
7314,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,2880.0,0,56.0,5.0,0.2692307692307692
7315,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,408.0,0,56.0,5.0,0.2692307692307692
7318,0,2,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4244.88,0,559.0,2.0,1.0769230769230769
7329,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,7686.0,0,128.0,5.0,1.0
7335,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,32631.84,0,843.0,2.0,1.0
7351,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2112.0,0,483.0,7.0,0.8076923076923077
7352,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,403.2000000000001,0,61.0,4.0,1.0769230769230769
7353,0,1,1,0,0,1,1,1,2,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,149.76,0,783.0,3.0,2.1538461538461537
7354,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,630.0,0,72.0,13.0,1.0
7359,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,16313.4,0,36.0,4.0,0.3589743589743589
7367,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,4386.0,0,97.0,2.0,1.0
7371,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,6279.0,0,869.0,2.0,1.0769230769230769
7372,0,1,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,163.8,0,783.0,3.0,1.0
7388,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,693.0,0,66.0,2.0,1.0
7393,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,5175.0,0,758.0,3.0,0.5384615384615384
7397,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,531.96,0,739.0,2.0,1.0769230769230769
7404,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,6054.72,0,36.0,4.0,0.3589743589743589
7406,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,9510.84,0,88.0,2.0,1.0
7409,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,142.56,0,66.0,2.0,1.0769230769230769
7410,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,5859.0,0,136.0,4.0,1.0
7415,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,7269.6,0,120.0,4.0,0.3589743589743589
7417,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,35035.68,0,85.0,4.0,0.3589743589743589
7421,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,3325.92,0,39.0,2.0,1.0
7423,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,15920.16,0,809.0,2.0,1.0
7426,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,9476.04,0,117.0,2.0,1.0769230769230769
7428,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,14862.0,0,100.0,2.0,1.0
7429,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,23021.28,0,93.0,4.0,1.0
7432,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,23868.36,0,869.0,2.0,1.0
7434,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,5872.08,0,914.0,2.0,1.0
7439,0,0,1,1,1,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,78.83999999999999,0,611.0,4.0,1.0
7444,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2910.24,0,45.0,5.0,1.0
7451,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,85140.24,0,153.0,6.0,1.0
7454,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,158325.48,0,23.0,2.0,1.0
7464,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,5181.6,0,47.0,2.0,1.0
7467,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,34.8,0,781.0,2.0,1.0769230769230769
7469,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,5921.52,0,160.0,2.0,1.0769230769230769
7477,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,6081.6,0,490.0,2.0,1.0769230769230769
7480,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,6614.400000000001,0,863.0,2.0,1.0769230769230769
7487,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,310.79999999999995,0,8.0,2.0,1.0
7496,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,2646.0,0,156.0,3.0,0.5384615384615384
7499,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,43.2,0,897.0,2.0,1.0769230769230769
7519,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1467.0,0,3.0,2.0,1.0
7523,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,45052.8,0,147.0,2.0,1.0
7533,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,144861.0,0,79.0,2.0,1.0
7545,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,24652.800000000003,0,170.0,6.0,1.0
7560,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1323.0,0,96.0,3.0,0.5384615384615384
7564,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,4680.0,0,24.0,2.0,1.0
7565,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,304.92,0,588.0,2.0,1.0
7569,0,0,1,0,1,1,1,1,2,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,3024.0,0,758.0,3.0,1.0
7571,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1927.08,0,61.0,4.0,1.0
7573,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,450.0,0,746.0,2.0,1.0
7588,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15530.04,0,116.0,4.0,0.3589743589743589
7591,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,5880.0,0,72.0,13.0,0.32307692307692304
7598,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,14341.079999999998,0,179.0,5.0,1.0
7608,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.72,0,1.0,2.0,1.0769230769230769
7615,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,6481.799999999999,0,108.0,2.0,1.0769230769230769
7616,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1788.0,0,56.0,5.0,0.2692307692307692
7618,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,6924.12,0,27.0,3.0,1.0
7629,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1567.8000000000002,0,486.0,2.0,1.0
7640,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2574.7200000000003,0,710.0,2.0,1.0769230769230769
7641,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,586.56,0,707.0,2.0,1.0769230769230769
7644,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,21938.04,0,184.0,7.0,1.0
7649,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,2508.0,0,63.0,2.0,1.0769230769230769
7650,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,9513.36,0,82.0,3.0,1.0
7652,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,5756.4,0,77.0,2.0,1.0769230769230769
7654,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2310.96,0,834.0,4.0,1.0
7655,1,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1279.68,0,587.0,2.0,1.0769230769230769
7658,1,3,0,0,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1223.04,0,681.0,2.0,1.0
7659,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2497.8,0,10.0,2.0,1.0
7665,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,3903.36,0,88.0,2.0,1.0769230769230769
